Дата,Час,Код цифровий,Код літерний,Назва валюти,Курс
08.01.2018,0.0,840,USD,Долар США,28.013366
09.01.2018,0.0,840,USD,Долар США,28.203329
10.01.2018,0.0,840,USD,Долар США,28.203243999999998
11.01.2018,0.0,840,USD,Долар США,28.328813
12.01.2018,0.0,840,USD,Долар США,28.445711000000003
13.01.2018,0.0,840,USD,Долар США,28.445711000000003
14.01.2018,0.0,840,USD,Долар США,28.445711000000003
15.01.2018,0.0,840,USD,Долар США,28.536637
16.01.2018,0.0,840,USD,Долар США,28.567664
17.01.2018,0.0,840,USD,Долар США,28.652576
18.01.2018,0.0,840,USD,Долар США,28.666131999999998
19.01.2018,0.0,840,USD,Долар США,28.777485000000002
20.01.2018,0.0,840,USD,Долар США,28.777485000000002
21.01.2018,0.0,840,USD,Долар США,28.777485000000002
22.01.2018,0.0,840,USD,Долар США,28.844816
23.01.2018,0.0,840,USD,Долар США,28.875837
24.01.2018,0.0,840,USD,Долар США,28.864823
25.01.2018,0.0,840,USD,Долар США,28.865367000000003
26.01.2018,0.0,840,USD,Долар США,28.745248
27.01.2018,0.0,840,USD,Долар США,28.745248
28.01.2018,0.0,840,USD,Долар США,28.745248
29.01.2018,0.0,840,USD,Долар США,28.548638
30.01.2018,0.0,840,USD,Долар США,28.246515
31.01.2018,0.0,840,USD,Долар США,28.008791000000002
01.02.2018,0.0,840,USD,Долар США,27.843493
02.02.2018,0.0,840,USD,Долар США,27.869462
03.02.2018,0.0,840,USD,Долар США,27.869462
04.02.2018,0.0,840,USD,Долар США,27.869462
05.02.2018,0.0,840,USD,Долар США,27.887139
06.02.2018,0.0,840,USD,Долар США,27.742448
07.02.2018,0.0,840,USD,Долар США,27.460866
08.02.2018,0.0,840,USD,Долар США,27.119635
09.02.2018,0.0,840,USD,Долар США,27.124023
10.02.2018,0.0,840,USD,Долар США,27.124023
11.02.2018,0.0,840,USD,Долар США,27.124023
12.02.2018,0.0,840,USD,Долар США,27.058546
13.02.2018,0.0,840,USD,Долар США,26.840367
14.02.2018,0.0,840,USD,Долар США,26.699479999999998
15.02.2018,0.0,840,USD,Долар США,26.654762
16.02.2018,0.0,840,USD,Долар США,26.759805
17.02.2018,0.0,840,USD,Долар США,26.759805
18.02.2018,0.0,840,USD,Долар США,26.759805
19.02.2018,0.0,840,USD,Долар США,26.990889000000003
20.02.2018,0.0,840,USD,Долар США,27.011922
21.02.2018,0.0,840,USD,Долар США,27.072945
22.02.2018,0.0,840,USD,Долар США,26.988039
23.02.2018,0.0,840,USD,Долар США,27.071842999999998
24.02.2018,0.0,840,USD,Долар США,27.071842999999998
25.02.2018,0.0,840,USD,Долар США,27.071842999999998
26.02.2018,0.0,840,USD,Долар США,26.988658
27.02.2018,0.0,840,USD,Долар США,27.006610000000002
28.02.2018,0.0,840,USD,Долар США,26.948185
01.03.2018,0.0,840,USD,Долар США,26.805515999999997
02.03.2018,0.0,840,USD,Долар США,26.669496
03.03.2018,0.0,840,USD,Долар США,26.535904000000002
04.03.2018,0.0,840,USD,Долар США,26.535904000000002
05.03.2018,0.0,840,USD,Долар США,26.535904000000002
06.03.2018,0.0,840,USD,Долар США,26.48208
07.03.2018,0.0,840,USD,Долар США,26.348957
08.03.2018,0.0,840,USD,Долар США,26.348957
09.03.2018,0.0,840,USD,Долар США,26.348957
10.03.2018,0.0,840,USD,Долар США,26.348957
11.03.2018,0.0,840,USD,Долар США,26.348957
12.03.2018,0.0,840,USD,Долар США,26.093953000000003
13.03.2018,0.0,840,USD,Долар США,25.924612000000003
14.03.2018,0.0,840,USD,Долар США,25.915886999999998
15.03.2018,0.0,840,USD,Долар США,26.013978
16.03.2018,0.0,840,USD,Долар США,26.272654000000003
17.03.2018,0.0,840,USD,Долар США,26.272654000000003
18.03.2018,0.0,840,USD,Долар США,26.272654000000003
19.03.2018,0.0,840,USD,Долар США,26.35391
20.03.2018,0.0,840,USD,Долар США,26.436044000000003
21.03.2018,0.0,840,USD,Долар США,26.301118000000002
22.03.2018,0.0,840,USD,Долар США,26.280974
23.03.2018,0.0,840,USD,Долар США,26.253649
24.03.2018,0.0,840,USD,Долар США,26.253649
25.03.2018,0.0,840,USD,Долар США,26.253649
26.03.2018,0.0,840,USD,Долар США,26.265477999999998
27.03.2018,0.0,840,USD,Долар США,26.304389999999998
28.03.2018,0.0,840,USD,Долар США,26.306269999999998
29.03.2018,0.0,840,USD,Долар США,26.405248999999998
30.03.2018,0.0,840,USD,Долар США,26.543492999999998
31.03.2018,0.0,840,USD,Долар США,26.543492999999998
01.04.2018,0.0,840,USD,Долар США,26.543492999999998
02.04.2018,0.0,840,USD,Долар США,26.307046
03.04.2018,0.0,840,USD,Долар США,26.16096
04.04.2018,0.0,840,USD,Долар США,26.329568
05.04.2018,0.0,840,USD,Долар США,26.263057
06.04.2018,0.0,840,USD,Долар США,26.066536999999997
07.04.2018,0.0,840,USD,Долар США,26.066536999999997
08.04.2018,0.0,840,USD,Долар США,26.066536999999997
09.04.2018,0.0,840,USD,Долар США,26.066536999999997
10.04.2018,0.0,840,USD,Долар США,26.026968
11.04.2018,0.0,840,USD,Долар США,25.975527000000003
12.04.2018,0.0,840,USD,Долар США,25.925911999999997
13.04.2018,0.0,840,USD,Долар США,25.98635
14.04.2018,0.0,840,USD,Долар США,25.98635
15.04.2018,0.0,840,USD,Долар США,25.98635
16.04.2018,0.0,840,USD,Долар США,26.124909
17.04.2018,0.0,840,USD,Долар США,26.089279
18.04.2018,0.0,840,USD,Долар США,26.082873
19.04.2018,0.0,840,USD,Долар США,26.147772
20.04.2018,0.0,840,USD,Долар США,26.225963
21.04.2018,0.0,840,USD,Долар США,26.225963
22.04.2018,0.0,840,USD,Долар США,26.225963
23.04.2018,0.0,840,USD,Долар США,26.178455
24.04.2018,0.0,840,USD,Долар США,26.125554
25.04.2018,0.0,840,USD,Долар США,26.177264
26.04.2018,0.0,840,USD,Долар США,26.270545000000002
27.04.2018,0.0,840,USD,Долар США,26.230047
28.04.2018,0.0,840,USD,Долар США,26.230047
29.04.2018,0.0,840,USD,Долар США,26.230047
30.04.2018,0.0,840,USD,Долар США,26.230047
01.05.2018,0.0,840,USD,Долар США,26.230047
02.05.2018,0.0,840,USD,Долар США,26.195648000000002
03.05.2018,0.0,840,USD,Долар США,26.155067
04.05.2018,0.0,840,USD,Долар США,26.19147
05.05.2018,0.0,840,USD,Долар США,26.305522
06.05.2018,0.0,840,USD,Долар США,26.305522
07.05.2018,0.0,840,USD,Долар США,26.305522
08.05.2018,0.0,840,USD,Долар США,26.290191
09.05.2018,0.0,840,USD,Долар США,26.290191
10.05.2018,0.0,840,USD,Долар США,26.219038
11.05.2018,0.0,840,USD,Долар США,26.192159999999998
12.05.2018,0.0,840,USD,Долар США,26.192159999999998
13.05.2018,0.0,840,USD,Долар США,26.192159999999998
14.05.2018,0.0,840,USD,Долар США,26.198009000000003
15.05.2018,0.0,840,USD,Долар США,26.171243
16.05.2018,0.0,840,USD,Долар США,26.210807
17.05.2018,0.0,840,USD,Долар США,26.20817
18.05.2018,0.0,840,USD,Долар США,26.188814
19.05.2018,0.0,840,USD,Долар США,26.188814
20.05.2018,0.0,840,USD,Долар США,26.188814
21.05.2018,0.0,840,USD,Долар США,26.147963
22.05.2018,0.0,840,USD,Долар США,26.083614999999998
23.05.2018,0.0,840,USD,Долар США,26.071164
24.05.2018,0.0,840,USD,Долар США,26.081533
25.05.2018,0.0,840,USD,Долар США,26.107516999999998
26.05.2018,0.0,840,USD,Долар США,26.107516999999998
27.05.2018,0.0,840,USD,Долар США,26.107516999999998
28.05.2018,0.0,840,USD,Долар США,26.107516999999998
29.05.2018,0.0,840,USD,Долар США,26.14949
30.05.2018,0.0,840,USD,Долар США,26.098943
31.05.2018,0.0,840,USD,Долар США,26.135817000000003
01.06.2018,0.0,840,USD,Долар США,26.122310000000002
02.06.2018,0.0,840,USD,Долар США,26.122310000000002
03.06.2018,0.0,840,USD,Долар США,26.122310000000002
04.06.2018,0.0,840,USD,Долар США,26.113944
05.06.2018,0.0,840,USD,Долар США,26.132875
06.06.2018,0.0,840,USD,Долар США,26.15621
07.06.2018,0.0,840,USD,Долар США,26.162366000000002
08.06.2018,0.0,840,USD,Долар США,26.171678999999997
09.06.2018,0.0,840,USD,Долар США,26.171678999999997
10.06.2018,0.0,840,USD,Долар США,26.171678999999997
11.06.2018,0.0,840,USD,Долар США,26.136416
12.06.2018,0.0,840,USD,Долар США,26.091314999999998
13.06.2018,0.0,840,USD,Долар США,26.08749
14.06.2018,0.0,840,USD,Долар США,26.124209999999998
15.06.2018,0.0,840,USD,Долар США,26.219678
16.06.2018,0.0,840,USD,Долар США,26.219678
17.06.2018,0.0,840,USD,Долар США,26.219678
18.06.2018,0.0,840,USD,Долар США,26.315542999999998
19.06.2018,0.0,840,USD,Долар США,26.328987
20.06.2018,0.0,840,USD,Долар США,26.446439
21.06.2018,0.0,840,USD,Долар США,26.475945000000003
22.06.2018,0.0,840,USD,Долар США,26.305365000000002
23.06.2018,0.0,840,USD,Долар США,26.238901000000002
24.06.2018,0.0,840,USD,Долар США,26.238901000000002
25.06.2018,0.0,840,USD,Долар США,26.238901000000002
26.06.2018,0.0,840,USD,Долар США,26.173625
27.06.2018,0.0,840,USD,Долар США,26.18917
28.06.2018,0.0,840,USD,Долар США,26.18917
29.06.2018,0.0,840,USD,Долар США,26.18917
30.06.2018,0.0,840,USD,Долар США,26.18917
01.07.2018,0.0,840,USD,Долар США,26.18917
02.07.2018,0.0,840,USD,Долар США,26.327494
03.07.2018,0.0,840,USD,Долар США,26.232692
04.07.2018,0.0,840,USD,Долар США,26.299259000000003
05.07.2018,0.0,840,USD,Долар США,26.437983
06.07.2018,0.0,840,USD,Долар США,26.42978
07.07.2018,0.0,840,USD,Долар США,26.42978
08.07.2018,0.0,840,USD,Долар США,26.42978
09.07.2018,0.0,840,USD,Долар США,26.315949999999997
10.07.2018,0.0,840,USD,Долар США,26.249754
11.07.2018,0.0,840,USD,Долар США,26.209172
12.07.2018,0.0,840,USD,Долар США,26.227255
13.07.2018,0.0,840,USD,Долар США,26.228045
14.07.2018,0.0,840,USD,Долар США,26.228045
15.07.2018,0.0,840,USD,Долар США,26.228045
16.07.2018,0.0,840,USD,Долар США,26.233225
17.07.2018,0.0,840,USD,Долар США,26.206837999999998
18.07.2018,0.0,840,USD,Долар США,26.221563
19.07.2018,0.0,840,USD,Долар США,26.303338
20.07.2018,0.0,840,USD,Долар США,26.472433000000002
21.07.2018,0.0,840,USD,Долар США,26.472433000000002
22.07.2018,0.0,840,USD,Долар США,26.472433000000002
23.07.2018,0.0,840,USD,Долар США,26.446104000000002
24.07.2018,0.0,840,USD,Долар США,26.449683
25.07.2018,0.0,840,USD,Долар США,26.583191000000003
26.07.2018,0.0,840,USD,Долар США,26.626878
27.07.2018,0.0,840,USD,Долар США,26.651412
28.07.2018,0.0,840,USD,Долар США,26.651412
29.07.2018,0.0,840,USD,Долар США,26.651412
30.07.2018,0.0,840,USD,Долар США,26.761506
31.07.2018,0.0,840,USD,Долар США,26.755214000000002
01.08.2018,0.0,840,USD,Долар США,26.866716999999998
02.08.2018,0.0,840,USD,Долар США,26.962130000000002
03.08.2018,0.0,840,USD,Долар США,27.011867000000002
04.08.2018,0.0,840,USD,Долар США,27.011867000000002
05.08.2018,0.0,840,USD,Долар США,27.011867000000002
06.08.2018,0.0,840,USD,Долар США,27.092701
07.08.2018,0.0,840,USD,Долар США,27.131725000000003
08.08.2018,0.0,840,USD,Долар США,27.021054
09.08.2018,0.0,840,USD,Долар США,26.961726
10.08.2018,0.0,840,USD,Долар США,27.111393
11.08.2018,0.0,840,USD,Долар США,27.111393
12.08.2018,0.0,840,USD,Долар США,27.111393
13.08.2018,0.0,840,USD,Долар США,27.245639999999998
14.08.2018,0.0,840,USD,Долар США,27.344448000000003
15.08.2018,0.0,840,USD,Долар США,27.458921999999998
16.08.2018,0.0,840,USD,Долар США,27.449859999999997
17.08.2018,0.0,840,USD,Долар США,27.670533
18.08.2018,0.0,840,USD,Долар США,27.670533
19.08.2018,0.0,840,USD,Долар США,27.670533
20.08.2018,0.0,840,USD,Долар США,27.898554
21.08.2018,0.0,840,USD,Долар США,27.69668
22.08.2018,0.0,840,USD,Долар США,27.709475
23.08.2018,0.0,840,USD,Долар США,27.885488
24.08.2018,0.0,840,USD,Долар США,27.885488
25.08.2018,0.0,840,USD,Долар США,27.885488
26.08.2018,0.0,840,USD,Долар США,27.885488
27.08.2018,0.0,840,USD,Долар США,27.853197
28.08.2018,0.0,840,USD,Долар США,27.88524
29.08.2018,0.0,840,USD,Долар США,28.051217
30.08.2018,0.0,840,USD,Долар США,28.116426
31.08.2018,0.0,840,USD,Долар США,28.279436999999998
01.09.2018,0.0,840,USD,Долар США,28.279436999999998
02.09.2018,0.0,840,USD,Долар США,28.279436999999998
03.09.2018,0.0,840,USD,Долар США,28.246116999999998
04.09.2018,0.0,840,USD,Долар США,28.378299000000002
05.09.2018,0.0,840,USD,Долар США,28.492993000000002
06.09.2018,0.0,840,USD,Долар США,28.411552
07.09.2018,0.0,840,USD,Долар США,28.224632
08.09.2018,0.0,840,USD,Долар США,28.224632
09.09.2018,0.0,840,USD,Долар США,28.224632
10.09.2018,0.0,840,USD,Долар США,28.264977
11.09.2018,0.0,840,USD,Долар США,28.200688
12.09.2018,0.0,840,USD,Долар США,28.095614
13.09.2018,0.0,840,USD,Долар США,28.026096
14.09.2018,0.0,840,USD,Долар США,28.126838
15.09.2018,0.0,840,USD,Долар США,28.126838
16.09.2018,0.0,840,USD,Долар США,28.126838
17.09.2018,0.0,840,USD,Долар США,28.152071999999997
18.09.2018,0.0,840,USD,Долар США,28.126754000000002
19.09.2018,0.0,840,USD,Долар США,28.151007
20.09.2018,0.0,840,USD,Долар США,28.120205000000002
21.09.2018,0.0,840,USD,Долар США,28.06185
22.09.2018,0.0,840,USD,Долар США,28.06185
23.09.2018,0.0,840,USD,Долар США,28.06185
24.09.2018,0.0,840,USD,Долар США,28.06288
25.09.2018,0.0,840,USD,Долар США,28.111097
26.09.2018,0.0,840,USD,Долар США,28.061208999999998
27.09.2018,0.0,840,USD,Долар США,28.142843
28.09.2018,0.0,840,USD,Долар США,28.298262
29.09.2018,0.0,840,USD,Долар США,28.298262
30.09.2018,0.0,840,USD,Долар США,28.298262
01.10.2018,0.0,840,USD,Долар США,28.269931
02.10.2018,0.0,840,USD,Долар США,28.212677
03.10.2018,0.0,840,USD,Долар США,28.276259
04.10.2018,0.0,840,USD,Долар США,28.320055000000004
05.10.2018,0.0,840,USD,Долар США,28.175055
06.10.2018,0.0,840,USD,Долар США,28.175055
07.10.2018,0.0,840,USD,Долар США,28.175055
08.10.2018,0.0,840,USD,Долар США,28.084816
09.10.2018,0.0,840,USD,Долар США,28.08792
10.10.2018,0.0,840,USD,Долар США,28.081439999999997
11.10.2018,0.0,840,USD,Долар США,28.002896999999997
12.10.2018,0.0,840,USD,Долар США,27.984519
13.10.2018,0.0,840,USD,Долар США,27.984519
14.10.2018,0.0,840,USD,Долар США,27.984519
15.10.2018,0.0,840,USD,Долар США,27.984519
16.10.2018,0.0,840,USD,Долар США,27.928166
17.10.2018,0.0,840,USD,Долар США,27.93002
18.10.2018,0.0,840,USD,Долар США,27.916894000000003
19.10.2018,0.0,840,USD,Долар США,28.036647
20.10.2018,0.0,840,USD,Долар США,28.036647
21.10.2018,0.0,840,USD,Долар США,28.036647
22.10.2018,0.0,840,USD,Долар США,28.182001
23.10.2018,0.0,840,USD,Долар США,28.080405
24.10.2018,0.0,840,USD,Долар США,28.149402
25.10.2018,0.0,840,USD,Долар США,28.213096999999998
26.10.2018,0.0,840,USD,Долар США,28.335582
27.10.2018,0.0,840,USD,Долар США,28.335582
28.10.2018,0.0,840,USD,Долар США,28.335582
29.10.2018,0.0,840,USD,Долар США,28.265984
30.10.2018,0.0,840,USD,Долар США,28.202526
31.10.2018,0.0,840,USD,Долар США,28.164437
01.11.2018,0.0,840,USD,Долар США,28.118832
02.11.2018,0.0,840,USD,Долар США,28.157863000000003
03.11.2018,0.0,840,USD,Долар США,28.157863000000003
04.11.2018,0.0,840,USD,Долар США,28.157863000000003
05.11.2018,0.0,840,USD,Долар США,28.132823
06.11.2018,0.0,840,USD,Долар США,28.015313000000003
07.11.2018,0.0,840,USD,Долар США,27.95584
08.11.2018,0.0,840,USD,Долар США,27.896957999999998
09.11.2018,0.0,840,USD,Долар США,27.926734
10.11.2018,0.0,840,USD,Долар США,27.926734
11.11.2018,0.0,840,USD,Долар США,27.926734
12.11.2018,0.0,840,USD,Долар США,27.891641
13.11.2018,0.0,840,USD,Долар США,27.903737
14.11.2018,0.0,840,USD,Долар США,27.918162000000002
15.11.2018,0.0,840,USD,Долар США,27.839406
16.11.2018,0.0,840,USD,Долар США,27.774256
17.11.2018,0.0,840,USD,Долар США,27.774256
18.11.2018,0.0,840,USD,Долар США,27.774256
19.11.2018,0.0,840,USD,Долар США,27.75497
20.11.2018,0.0,840,USD,Долар США,27.764829
21.11.2018,0.0,840,USD,Долар США,27.763875
22.11.2018,0.0,840,USD,Долар США,27.774897999999997
23.11.2018,0.0,840,USD,Долар США,27.745837
24.11.2018,0.0,840,USD,Долар США,27.745837
25.11.2018,0.0,840,USD,Долар США,27.745837
26.11.2018,0.0,840,USD,Долар США,27.795828
27.11.2018,0.0,840,USD,Долар США,27.898447
28.11.2018,0.0,840,USD,Долар США,28.105334
29.11.2018,0.0,840,USD,Долар США,28.269049
30.11.2018,0.0,840,USD,Долар США,28.390932
01.12.2018,0.0,840,USD,Долар США,28.390932
02.12.2018,0.0,840,USD,Долар США,28.390932
03.12.2018,0.0,840,USD,Долар США,28.222764
04.12.2018,0.0,840,USD,Долар США,28.172738
05.12.2018,0.0,840,USD,Долар США,28.125926
06.12.2018,0.0,840,USD,Долар США,27.975656
07.12.2018,0.0,840,USD,Долар США,27.879569
08.12.2018,0.0,840,USD,Долар США,27.879569
09.12.2018,0.0,840,USD,Долар США,27.879569
10.12.2018,0.0,840,USD,Долар США,27.824246
11.12.2018,0.0,840,USD,Долар США,27.776824
12.12.2018,0.0,840,USD,Долар США,27.713165
13.12.2018,0.0,840,USD,Долар США,27.808135000000004
14.12.2018,0.0,840,USD,Долар США,27.867006
15.12.2018,0.0,840,USD,Долар США,27.867006
16.12.2018,0.0,840,USD,Долар США,27.867006
17.12.2018,0.0,840,USD,Долар США,27.837123000000002
18.12.2018,0.0,840,USD,Долар США,27.886082000000002
19.12.2018,0.0,840,USD,Долар США,27.847943
20.12.2018,0.0,840,USD,Долар США,27.717006
21.12.2018,0.0,840,USD,Долар США,27.576873999999997
22.12.2018,0.0,840,USD,Долар США,27.433934
23.12.2018,0.0,840,USD,Долар США,27.433934
24.12.2018,0.0,840,USD,Долар США,27.433934
25.12.2018,0.0,840,USD,Долар США,27.433934
26.12.2018,0.0,840,USD,Долар США,27.433934
27.12.2018,0.0,840,USD,Долар США,27.267788
28.12.2018,0.0,840,USD,Долар США,27.454978999999998
29.12.2018,0.0,840,USD,Долар США,27.688264
30.12.2018,0.0,840,USD,Долар США,27.688264
31.12.2018,0.0,840,USD,Долар США,27.688264
01.01.2019,0.0,840,USD,Долар США,27.688264
02.01.2019,0.0,840,USD,Долар США,27.688264
03.01.2019,0.0,840,USD,Долар США,27.688264
04.01.2019,0.0,840,USD,Долар США,27.511682
05.01.2019,0.0,840,USD,Долар США,27.511682
06.01.2019,0.0,840,USD,Долар США,27.511682
07.01.2019,0.0,840,USD,Долар США,27.511682
08.01.2019,0.0,840,USD,Долар США,27.709400000000002
09.01.2019,0.0,840,USD,Долар США,28.023739
10.01.2019,0.0,840,USD,Долар США,28.122132999999998
11.01.2019,0.0,840,USD,Долар США,28.270148
12.01.2019,0.0,840,USD,Долар США,28.270148
13.01.2019,0.0,840,USD,Долар США,28.270148
14.01.2019,0.0,840,USD,Долар США,28.153842
15.01.2019,0.0,840,USD,Долар США,28.023674
16.01.2019,0.0,840,USD,Долар США,28.166808999999997
17.01.2019,0.0,840,USD,Долар США,28.008502
18.01.2019,0.0,840,USD,Долар США,28.033609000000002
19.01.2019,0.0,840,USD,Долар США,28.033609000000002
20.01.2019,0.0,840,USD,Долар США,28.033609000000002
21.01.2019,0.0,840,USD,Долар США,27.980832
22.01.2019,0.0,840,USD,Долар США,27.948597
23.01.2019,0.0,840,USD,Долар США,27.895837999999998
24.01.2019,0.0,840,USD,Долар США,27.703712999999997
25.01.2019,0.0,840,USD,Долар США,27.786527999999997
26.01.2019,0.0,840,USD,Долар США,27.786527999999997
27.01.2019,0.0,840,USD,Долар США,27.786527999999997
28.01.2019,0.0,840,USD,Долар США,27.817285000000002
29.01.2019,0.0,840,USD,Долар США,27.790097
30.01.2019,0.0,840,USD,Долар США,27.772064
31.01.2019,0.0,840,USD,Долар США,27.755525
01.02.2019,0.0,840,USD,Долар США,27.74096
02.02.2019,0.0,840,USD,Долар США,27.74096
03.02.2019,0.0,840,USD,Долар США,27.74096
04.02.2019,0.0,840,USD,Долар США,27.570704
05.02.2019,0.0,840,USD,Долар США,27.423692000000003
06.02.2019,0.0,840,USD,Долар США,27.215854
07.02.2019,0.0,840,USD,Долар США,26.964088
08.02.2019,0.0,840,USD,Долар США,26.95935
09.02.2019,0.0,840,USD,Долар США,26.95935
10.02.2019,0.0,840,USD,Долар США,26.95935
11.02.2019,0.0,840,USD,Долар США,26.899993
12.02.2019,0.0,840,USD,Долар США,27.057716
13.02.2019,0.0,840,USD,Долар США,27.007494
14.02.2019,0.0,840,USD,Долар США,27.092791000000002
15.02.2019,0.0,840,USD,Долар США,27.159961
16.02.2019,0.0,840,USD,Долар США,27.159961
17.02.2019,0.0,840,USD,Долар США,27.159961
18.02.2019,0.0,840,USD,Долар США,27.247894000000002
19.02.2019,0.0,840,USD,Долар США,27.185913999999997
20.02.2019,0.0,840,USD,Долар США,27.173251
21.02.2019,0.0,840,USD,Долар США,27.087563
22.02.2019,0.0,840,USD,Долар США,27.00263
23.02.2019,0.0,840,USD,Долар США,27.00263
24.02.2019,0.0,840,USD,Долар США,27.00263
25.02.2019,0.0,840,USD,Долар США,27.017312
26.02.2019,0.0,840,USD,Долар США,26.990655999999998
27.02.2019,0.0,840,USD,Долар США,26.982628
28.02.2019,0.0,840,USD,Долар США,26.992764
01.03.2019,0.0,840,USD,Долар США,26.859164999999997
02.03.2019,0.0,840,USD,Долар США,26.859164999999997
03.03.2019,0.0,840,USD,Долар США,26.859164999999997
04.03.2019,0.0,840,USD,Долар США,26.862244
05.03.2019,0.0,840,USD,Долар США,26.827083
06.03.2019,0.0,840,USD,Долар США,26.762376
07.03.2019,0.0,840,USD,Долар США,26.481142
08.03.2019,0.0,840,USD,Долар США,26.481142
09.03.2019,0.0,840,USD,Долар США,26.481142
10.03.2019,0.0,840,USD,Долар США,26.481142
11.03.2019,0.0,840,USD,Долар США,26.389167
12.03.2019,0.0,840,USD,Долар США,26.311954999999998
13.03.2019,0.0,840,USD,Долар США,26.359553000000002
14.03.2019,0.0,840,USD,Долар США,26.702931
15.03.2019,0.0,840,USD,Долар США,26.716488
16.03.2019,0.0,840,USD,Долар США,26.716488
17.03.2019,0.0,840,USD,Долар США,26.716488
18.03.2019,0.0,840,USD,Долар США,27.014848999999998
19.03.2019,0.0,840,USD,Долар США,27.13189
20.03.2019,0.0,840,USD,Долар США,27.16083
21.03.2019,0.0,840,USD,Долар США,27.167879
22.03.2019,0.0,840,USD,Долар США,27.256311
23.03.2019,0.0,840,USD,Долар США,27.256311
24.03.2019,0.0,840,USD,Долар США,27.256311
25.03.2019,0.0,840,USD,Долар США,26.960935
26.03.2019,0.0,840,USD,Долар США,26.889135999999997
27.03.2019,0.0,840,USD,Долар США,26.980221999999998
28.03.2019,0.0,840,USD,Долар США,27.081767
29.03.2019,0.0,840,USD,Долар США,27.248765
30.03.2019,0.0,840,USD,Долар США,27.248765
31.03.2019,0.0,840,USD,Долар США,27.248765
01.04.2019,0.0,840,USD,Долар США,27.209103
02.04.2019,0.0,840,USD,Долар США,27.190866999999997
03.04.2019,0.0,840,USD,Долар США,26.974158000000003
04.04.2019,0.0,840,USD,Долар США,27.081121
05.04.2019,0.0,840,USD,Долар США,27.022033
06.04.2019,0.0,840,USD,Долар США,27.022033
07.04.2019,0.0,840,USD,Долар США,27.022033
08.04.2019,0.0,840,USD,Долар США,26.768706
09.04.2019,0.0,840,USD,Долар США,26.644137999999998
10.04.2019,0.0,840,USD,Долар США,26.696098000000003
11.04.2019,0.0,840,USD,Долар США,26.765228
12.04.2019,0.0,840,USD,Долар США,26.831419
13.04.2019,0.0,840,USD,Долар США,26.831419
14.04.2019,0.0,840,USD,Долар США,26.831419
15.04.2019,0.0,840,USD,Долар США,26.713872000000002
16.04.2019,0.0,840,USD,Долар США,26.810204
17.04.2019,0.0,840,USD,Долар США,26.722277
18.04.2019,0.0,840,USD,Долар США,26.687575000000002
19.04.2019,0.0,840,USD,Долар США,26.837654999999998
20.04.2019,0.0,840,USD,Долар США,26.837654999999998
21.04.2019,0.0,840,USD,Долар США,26.837654999999998
22.04.2019,0.0,840,USD,Долар США,26.85397
23.04.2019,0.0,840,USD,Долар США,26.775371
24.04.2019,0.0,840,USD,Долар США,26.688008
25.04.2019,0.0,840,USD,Долар США,26.594202
26.04.2019,0.0,840,USD,Долар США,26.619328
27.04.2019,0.0,840,USD,Долар США,26.619328
28.04.2019,0.0,840,USD,Долар США,26.619328
29.04.2019,0.0,840,USD,Долар США,26.619328
30.04.2019,0.0,840,USD,Долар США,26.619328
01.05.2019,0.0,840,USD,Долар США,26.619328
02.05.2019,0.0,840,USD,Долар США,26.492737
03.05.2019,0.0,840,USD,Долар США,26.557242000000002
04.05.2019,0.0,840,USD,Долар США,26.557242000000002
05.05.2019,0.0,840,USD,Долар США,26.557242000000002
06.05.2019,0.0,840,USD,Долар США,26.480461000000002
07.05.2019,0.0,840,USD,Долар США,26.49592
08.05.2019,0.0,840,USD,Долар США,26.34002
09.05.2019,0.0,840,USD,Долар США,26.34002
10.05.2019,0.0,840,USD,Долар США,26.24955
11.05.2019,0.0,840,USD,Долар США,26.205886999999997
12.05.2019,0.0,840,USD,Долар США,26.205886999999997
13.05.2019,0.0,840,USD,Долар США,26.205886999999997
14.05.2019,0.0,840,USD,Долар США,26.113216
15.05.2019,0.0,840,USD,Долар США,26.162875
16.05.2019,0.0,840,USD,Долар США,26.374033
17.05.2019,0.0,840,USD,Долар США,26.342913
18.05.2019,0.0,840,USD,Долар США,26.342913
19.05.2019,0.0,840,USD,Долар США,26.342913
20.05.2019,0.0,840,USD,Долар США,26.368202
21.05.2019,0.0,840,USD,Долар США,26.202894999999998
22.05.2019,0.0,840,USD,Долар США,26.112451
23.05.2019,0.0,840,USD,Долар США,26.304698
24.05.2019,0.0,840,USD,Долар США,26.335722999999998
25.05.2019,0.0,840,USD,Долар США,26.335722999999998
26.05.2019,0.0,840,USD,Долар США,26.335722999999998
27.05.2019,0.0,840,USD,Долар США,26.47478
28.05.2019,0.0,840,USD,Долар США,26.325682
29.05.2019,0.0,840,USD,Долар США,26.406167
30.05.2019,0.0,840,USD,Долар США,26.683376
31.05.2019,0.0,840,USD,Долар США,26.872573000000003
01.06.2019,0.0,840,USD,Долар США,26.872573000000003
02.06.2019,0.0,840,USD,Долар США,26.872573000000003
03.06.2019,0.0,840,USD,Долар США,26.854695000000003
04.06.2019,0.0,840,USD,Долар США,26.954834
05.06.2019,0.0,840,USD,Долар США,27.206934
06.06.2019,0.0,840,USD,Долар США,26.930097999999997
07.06.2019,0.0,840,USD,Долар США,26.795094
08.06.2019,0.0,840,USD,Долар США,26.795094
09.06.2019,0.0,840,USD,Долар США,26.795094
