Дата,Час,Код цифровий,Код літерний,Кількість одиниць,Назва валюти,"Офіційний курс гривні, грн"
05.03.2014,00.00,840,USD,100,Долар США,972.41
06.03.2014,00.00,840,USD,100,Долар США,944.89
07.03.2014,00.00,840,USD,100,Долар США,938.79
08.03.2014,00.00,840,USD,100,Долар США,938.79
09.03.2014,00.00,840,USD,100,Долар США,938.79
10.03.2014,00.00,840,USD,100,Долар США,938.79
11.03.2014,00.00,840,USD,100,Долар США,923.59
12.03.2014,00.00,840,USD,100,Долар США,929.75
13.03.2014,00.00,840,USD,100,Долар США,928.23
14.03.2014,00.00,840,USD,100,Долар США,947.59
15.03.2014,00.00,840,USD,100,Долар США,947.59
16.03.2014,00.00,840,USD,100,Долар США,947.59
17.03.2014,00.00,840,USD,100,Долар США,960.07
18.03.2014,00.00,840,USD,100,Долар США,975.68
19.03.2014,00.00,840,USD,100,Долар США,995.98
20.03.2014,00.00,840,USD,100,Долар США,991.78
21.03.2014,00.00,840,USD,100,Долар США,1010.92
22.03.2014,00.00,840,USD,100,Долар США,1010.92
23.03.2014,00.00,840,USD,100,Долар США,1010.92
24.03.2014,00.00,840,USD,100,Долар США,1019.65
25.03.2014,00.00,840,USD,100,Долар США,1037.62
26.03.2014,00.00,840,USD,100,Долар США,1057.58
27.03.2014,00.00,840,USD,100,Долар США,1067.21
28.03.2014,00.00,840,USD,100,Долар США,1085.02
29.03.2014,00.00,840,USD,100,Долар США,1085.02
30.03.2014,00.00,840,USD,100,Долар США,1085.02
31.03.2014,00.00,840,USD,100,Долар США,1095.46
01.04.2014,00.00,840,USD,100,Долар США,1099.81
02.04.2014,00.00,840,USD,100,Долар США,1110.62
03.04.2014,00.00,840,USD,100,Долар США,1124.16
04.04.2014,00.00,840,USD,100,Долар США,1160.1102
05.04.2014,00.00,840,USD,100,Долар США,1160.1102
06.04.2014,00.00,840,USD,100,Долар США,1160.1102
07.04.2014,00.00,840,USD,100,Долар США,1165.0969
08.04.2014,00.00,840,USD,100,Долар США,1172.8167
09.04.2014,00.00,840,USD,100,Долар США,1187.8416
10.04.2014,00.00,840,USD,100,Долар США,1261.7898
11.04.2014,00.00,840,USD,100,Долар США,1256.9123
12.04.2014,00.00,840,USD,100,Долар США,1256.9123
13.04.2014,00.00,840,USD,100,Долар США,1256.9123
14.04.2014,00.00,840,USD,100,Долар США,1297.709
15.04.2014,00.00,840,USD,100,Долар США,1238.5561
16.04.2014,00.00,840,USD,100,Долар США,1139.611
17.04.2014,00.00,840,USD,100,Долар США,1125.2078
18.04.2014,00.00,840,USD,100,Долар США,1122.7373
19.04.2014,00.00,840,USD,100,Долар США,1122.7373
20.04.2014,00.00,840,USD,100,Долар США,1122.7373
21.04.2014,00.00,840,USD,100,Долар США,1122.7373
22.04.2014,00.00,840,USD,100,Долар США,1124.7453
23.04.2014,00.00,840,USD,100,Долар США,1151.285
24.04.2014,00.00,840,USD,100,Долар США,1138.4637
25.04.2014,00.00,840,USD,100,Долар США,1138.3201
26.04.2014,00.00,840,USD,100,Долар США,1138.3201
27.04.2014,00.00,840,USD,100,Долар США,1138.3201
28.04.2014,00.00,840,USD,100,Долар США,1135.7246
29.04.2014,00.00,840,USD,100,Долар США,1140.8089
30.04.2014,00.00,840,USD,100,Долар США,1140.1581
01.05.2014,00.00,840,USD,100,Долар США,1140.1581
02.05.2014,00.00,840,USD,100,Долар США,1140.1581
03.05.2014,00.00,840,USD,100,Долар США,1140.1581
04.05.2014,00.00,840,USD,100,Долар США,1140.1581
05.05.2014,00.00,840,USD,100,Долар США,1140
06.05.2014,00.00,840,USD,100,Долар США,1146.9576
07.05.2014,00.00,840,USD,100,Долар США,1165.1347
08.05.2014,00.00,840,USD,100,Долар США,1159.3833
09.05.2014,00.00,840,USD,100,Долар США,1159.3833
10.05.2014,00.00,840,USD,100,Долар США,1159.3833
11.05.2014,00.00,840,USD,100,Долар США,1159.3833
12.05.2014,00.00,840,USD,100,Долар США,1160.5445
13.05.2014,00.00,840,USD,100,Долар США,1164.6656
14.05.2014,00.00,840,USD,100,Долар США,1176.4521
15.05.2014,00.00,840,USD,100,Долар США,1166.2983
16.05.2014,00.00,840,USD,100,Долар США,1175.5194
17.05.2014,00.00,840,USD,100,Долар США,1175.5194
18.05.2014,00.00,840,USD,100,Долар США,1175.5194
19.05.2014,00.00,840,USD,100,Долар США,1175.2057
20.05.2014,00.00,840,USD,100,Долар США,1171.6147
21.05.2014,00.00,840,USD,100,Долар США,1172.321
22.05.2014,00.00,840,USD,100,Долар США,1173.046
23.05.2014,00.00,840,USD,100,Долар США,1171.5143
24.05.2014,00.00,840,USD,100,Долар США,1171.5143
25.05.2014,00.00,840,USD,100,Долар США,1171.5143
26.05.2014,00.00,840,USD,100,Долар США,1166.0821
27.05.2014,00.00,840,USD,100,Долар США,1175.1152
28.05.2014,00.00,840,USD,100,Долар США,1170.977
29.05.2014,00.00,840,USD,100,Долар США,1176.5592
30.05.2014,00.00,840,USD,100,Долар США,1177.4997
31.05.2014,00.00,840,USD,100,Долар США,1177.4997
01.06.2014,00.00,840,USD,100,Долар США,1177.4997
02.06.2014,00.00,840,USD,100,Долар США,1187.7564
03.06.2014,00.00,840,USD,100,Долар США,1183.3307
04.06.2014,00.00,840,USD,100,Долар США,1187.0105
05.06.2014,00.00,840,USD,100,Долар США,1176.026
06.06.2014,00.00,840,USD,100,Долар США,1182.5829
07.06.2014,00.00,840,USD,100,Долар США,1182.5829
08.06.2014,00.00,840,USD,100,Долар США,1182.5829
09.06.2014,00.00,840,USD,100,Долар США,1182.5829
10.06.2014,00.00,840,USD,100,Долар США,1180.3521
11.06.2014,00.00,840,USD,100,Долар США,1163.1239
12.06.2014,00.00,840,USD,100,Долар США,1165.4663
13.06.2014,00.00,840,USD,100,Долар США,1172.8837
14.06.2014,00.00,840,USD,100,Долар США,1172.8837
15.06.2014,00.00,840,USD,100,Долар США,1172.8837
16.06.2014,00.00,840,USD,100,Долар США,1174.8094
17.06.2014,00.00,840,USD,100,Долар США,1176.0444
18.06.2014,00.00,840,USD,100,Долар США,1182.7596
19.06.2014,00.00,840,USD,100,Долар США,1184.9877
20.06.2014,00.00,840,USD,100,Долар США,1185.4613
21.06.2014,00.00,840,USD,100,Долар США,1185.4613
22.06.2014,00.00,840,USD,100,Долар США,1185.4613
23.06.2014,00.00,840,USD,100,Долар США,1187.8272
24.06.2014,00.00,840,USD,100,Долар США,1189.2063
25.06.2014,00.00,840,USD,100,Долар США,1188.1919
26.06.2014,00.00,840,USD,100,Долар США,1189.4782
27.06.2014,00.00,840,USD,100,Долар США,1182.3346
28.06.2014,00.00,840,USD,100,Долар США,1182.3346
29.06.2014,00.00,840,USD,100,Долар США,1182.3346
30.06.2014,00.00,840,USD,100,Долар США,1182.3346
01.07.2014,00.00,840,USD,100,Долар США,1178.5498
02.07.2014,00.00,840,USD,100,Долар США,1183.3402
03.07.2014,00.00,840,USD,100,Долар США,1184.1109
04.07.2014,00.00,840,USD,100,Долар США,1182.7096
05.07.2014,00.00,840,USD,100,Долар США,1182.7096
06.07.2014,00.00,840,USD,100,Долар США,1182.7096
07.07.2014,00.00,840,USD,100,Долар США,1178.4505
08.07.2014,00.00,840,USD,100,Долар США,1171.2292
09.07.2014,00.00,840,USD,100,Долар США,1165.813
10.07.2014,00.00,840,USD,100,Долар США,1169.5741
11.07.2014,00.00,840,USD,100,Долар США,1169.3814
12.07.2014,00.00,840,USD,100,Долар США,1169.3814
13.07.2014,00.00,840,USD,100,Долар США,1169.3814
14.07.2014,00.00,840,USD,100,Долар США,1169.6248
15.07.2014,00.00,840,USD,100,Долар США,1170.7174
16.07.2014,00.00,840,USD,100,Долар США,1171.8072
17.07.2014,00.00,840,USD,100,Долар США,1171.9709
18.07.2014,00.00,840,USD,100,Долар США,1164.9106
19.07.2014,00.00,840,USD,100,Долар США,1164.9106
20.07.2014,00.00,840,USD,100,Долар США,1164.9106
21.07.2014,00.00,840,USD,100,Долар США,1165.5592
22.07.2014,00.00,840,USD,100,Долар США,1167.0029
23.07.2014,00.00,840,USD,100,Долар США,1164.4375
24.07.2014,00.00,840,USD,100,Долар США,1168.2867
25.07.2014,00.00,840,USD,100,Долар США,1175.2797
26.07.2014,00.00,840,USD,100,Долар США,1175.2797
27.07.2014,00.00,840,USD,100,Долар США,1175.2797
28.07.2014,00.00,840,USD,100,Долар США,1185.8383
29.07.2014,00.00,840,USD,100,Долар США,1198.7694
30.07.2014,00.00,840,USD,100,Долар США,1200.3188
31.07.2014,00.00,840,USD,100,Долар США,1209.7248
01.08.2014,00.00,840,USD,100,Долар США,1196.328
02.08.2014,00.00,840,USD,100,Долар США,1196.328
03.08.2014,00.00,840,USD,100,Долар США,1196.328
04.08.2014,00.00,840,USD,100,Долар США,1218.3059
05.08.2014,00.00,840,USD,100,Долар США,1229.7591
06.08.2014,00.00,840,USD,100,Долар США,1235.4879
07.08.2014,00.00,840,USD,100,Долар США,1245.8546
08.08.2014,00.00,840,USD,100,Долар США,1260.6756
09.08.2014,00.00,840,USD,100,Долар США,1260.6756
10.08.2014,00.00,840,USD,100,Долар США,1260.6756
11.08.2014,00.00,840,USD,100,Долар США,1282.5978
12.08.2014,00.00,840,USD,100,Долар США,1313.9331
13.08.2014,00.00,840,USD,100,Долар США,1311.0661
14.08.2014,00.00,840,USD,100,Долар США,1309.1686
15.08.2014,00.00,840,USD,100,Долар США,1313.5491
16.08.2014,00.00,840,USD,100,Долар США,1313.5491
17.08.2014,00.00,840,USD,100,Долар США,1313.5491
18.08.2014,00.00,840,USD,100,Долар США,1307.3311
19.08.2014,00.00,840,USD,100,Долар США,1295.2576
20.08.2014,00.00,840,USD,100,Долар США,1322.3077
21.08.2014,00.00,840,USD,100,Долар США,1311.279
22.08.2014,00.00,840,USD,100,Долар США,1336.5434
23.08.2014,00.00,840,USD,100,Долар США,1336.5434
24.08.2014,00.00,840,USD,100,Долар США,1336.5434
25.08.2014,00.00,840,USD,100,Долар США,1336.5434
26.08.2014,00.00,840,USD,100,Долар США,1365.9408
27.08.2014,00.00,840,USD,100,Долар США,1389.0974
28.08.2014,00.00,840,USD,100,Долар США,1343.7484
29.08.2014,00.00,840,USD,100,Долар США,1360.5777
30.08.2014,00.00,840,USD,100,Долар США,1360.5777
31.08.2014,00.00,840,USD,100,Долар США,1360.5777
01.09.2014,00.00,840,USD,100,Долар США,1311.4112
02.09.2014,00.00,840,USD,100,Долар США,1300.8652
03.09.2014,00.00,840,USD,100,Долар США,1253.1031
04.09.2014,00.00,840,USD,100,Долар США,1252.8758
05.09.2014,00.00,840,USD,100,Долар США,1282.22
06.09.2014,00.00,840,USD,100,Долар США,1282.22
07.09.2014,00.00,840,USD,100,Долар США,1282.22
08.09.2014,00.00,840,USD,100,Долар США,1282.2103
09.09.2014,00.00,840,USD,100,Долар США,1292.6071
10.09.2014,00.00,840,USD,100,Долар США,1295.1794
11.09.2014,00.00,840,USD,100,Долар США,1297.6598
12.09.2014,00.00,840,USD,100,Долар США,1295.0082
13.09.2014,00.00,840,USD,100,Долар США,1295.0082
14.09.2014,00.00,840,USD,100,Долар США,1295.0082
15.09.2014,00.00,840,USD,100,Долар США,1290.3103
16.09.2014,00.00,840,USD,100,Долар США,1298.817
17.09.2014,00.00,840,USD,100,Долар США,1308.2315
18.09.2014,00.00,840,USD,100,Долар США,1342.5024
19.09.2014,00.00,840,USD,100,Долар США,1343.4133
20.09.2014,00.00,840,USD,100,Долар США,1343.4133
21.09.2014,00.00,840,USD,100,Долар США,1343.4133
22.09.2014,00.00,840,USD,100,Долар США,1348.9709
23.09.2014,00.00,840,USD,100,Долар США,1352.6129
24.09.2014,00.00,840,USD,100,Долар США,1294.4226
25.09.2014,00.00,840,USD,100,Долар США,1295.0572
26.09.2014,00.00,840,USD,100,Долар США,1290.8793
27.09.2014,00.00,840,USD,100,Долар США,1290.8793
28.09.2014,00.00,840,USD,100,Долар США,1290.8793
29.09.2014,00.00,840,USD,100,Долар США,1290.8176
30.09.2014,00.00,840,USD,100,Долар США,1294.9185
01.10.2014,00.00,840,USD,100,Долар США,1295.5218
02.10.2014,00.00,840,USD,100,Долар США,1295.0006
03.10.2014,00.00,840,USD,100,Долар США,1294.0496
04.10.2014,00.00,840,USD,100,Долар США,1294.0496
05.10.2014,00.00,840,USD,100,Долар США,1294.0496
06.10.2014,00.00,840,USD,100,Долар США,1294.9049
07.10.2014,00.00,840,USD,100,Долар США,1296.6295
08.10.2014,00.00,840,USD,100,Долар США,1295.0205
09.10.2014,00.00,840,USD,100,Долар США,1293.0817
10.10.2014,00.00,840,USD,100,Долар США,1295.0023
11.10.2014,00.00,840,USD,100,Долар США,1295.0023
12.10.2014,00.00,840,USD,100,Долар США,1295.0023
13.10.2014,00.00,840,USD,100,Долар США,1295.2882
14.10.2014,00.00,840,USD,100,Долар США,1295.1459
15.10.2014,00.00,840,USD,100,Долар США,1295.2038
16.10.2014,00.00,840,USD,100,Долар США,1295.1445
17.10.2014,00.00,840,USD,100,Долар США,1295.122
18.10.2014,00.00,840,USD,100,Долар США,1295.122
19.10.2014,00.00,840,USD,100,Долар США,1295.122
20.10.2014,00.00,840,USD,100,Долар США,1295.1166
21.10.2014,00.00,840,USD,100,Долар США,1295.0582
22.10.2014,00.00,840,USD,100,Долар США,1295.0077
23.10.2014,00.00,840,USD,100,Долар США,1295.0488
24.10.2014,00.00,840,USD,100,Долар США,1295.0353
25.10.2014,00.00,840,USD,100,Долар США,1295.0353
26.10.2014,00.00,840,USD,100,Долар США,1295.0353
27.10.2014,00.00,840,USD,100,Долар США,1295.044
28.10.2014,00.00,840,USD,100,Долар США,1295.0945
29.10.2014,00.00,840,USD,100,Долар США,1295.2482
30.10.2014,00.00,840,USD,100,Долар США,1295.2788
31.10.2014,00.00,840,USD,100,Долар США,1295.0684
01.11.2014,00.00,840,USD,100,Долар США,1295.0684
02.11.2014,00.00,840,USD,100,Долар США,1295.0684
03.11.2014,00.00,840,USD,100,Долар США,1295.0746
04.11.2014,00.00,840,USD,100,Долар США,1295.3953
05.11.2014,00.00,840,USD,100,Долар США,1349.7012
06.11.2014,00.00,840,USD,100,Долар США,1395.5672
07.11.2014,00.00,840,USD,100,Долар США,1447.066
08.11.2014,00.00,840,USD,100,Долар США,1447.066
09.11.2014,00.00,840,USD,100,Долар США,1447.066
10.11.2014,00.00,840,USD,100,Долар США,1480.4225
11.11.2014,00.00,840,USD,100,Долар США,1577.1363
12.11.2014,00.00,840,USD,100,Долар США,1574.9624
13.11.2014,00.00,840,USD,100,Долар США,1556
14.11.2014,00.00,840,USD,100,Долар США,1541.2417
15.11.2014,00.00,840,USD,100,Долар США,1541.2417
16.11.2014,00.00,840,USD,100,Долар США,1541.2417
17.11.2014,00.00,840,USD,100,Долар США,1533.5614
18.11.2014,00.00,840,USD,100,Долар США,1526.018
19.11.2014,00.00,840,USD,100,Долар США,1520.011
20.11.2014,00.00,840,USD,100,Долар США,1514.6067
21.11.2014,00.00,840,USD,100,Долар США,1509.624
22.11.2014,00.00,840,USD,100,Долар США,1509.624
23.11.2014,00.00,840,USD,100,Долар США,1509.624
24.11.2014,00.00,840,USD,100,Долар США,1506.0794
25.11.2014,00.00,840,USD,100,Долар США,1500.7932
26.11.2014,00.00,840,USD,100,Долар США,1497.3062
27.11.2014,00.00,840,USD,100,Долар США,1496.6885
28.11.2014,00.00,840,USD,100,Долар США,1496.9269
29.11.2014,00.00,840,USD,100,Долар США,1496.9269
30.11.2014,00.00,840,USD,100,Долар США,1496.9269
01.12.2014,00.00,840,USD,100,Долар США,1505.6413
02.12.2014,00.00,840,USD,100,Долар США,1510.6043
03.12.2014,00.00,840,USD,100,Долар США,1518.5623
04.12.2014,00.00,840,USD,100,Долар США,1529.6657
05.12.2014,00.00,840,USD,100,Долар США,1541.5499
06.12.2014,00.00,840,USD,100,Долар США,1541.5499
07.12.2014,00.00,840,USD,100,Долар США,1541.5499
08.12.2014,00.00,840,USD,100,Долар США,1552.571
09.12.2014,00.00,840,USD,100,Долар США,1557.7517
10.12.2014,00.00,840,USD,100,Долар США,1564.6999
11.12.2014,00.00,840,USD,100,Долар США,1567.2305
12.12.2014,00.00,840,USD,100,Долар США,1571.0701
13.12.2014,00.00,840,USD,100,Долар США,1571.0701
14.12.2014,00.00,840,USD,100,Долар США,1571.0701
15.12.2014,00.00,840,USD,100,Долар США,1576.0382
16.12.2014,00.00,840,USD,100,Долар США,1577.3905
17.12.2014,00.00,840,USD,100,Долар США,1577.8907
18.12.2014,00.00,840,USD,100,Долар США,1576.8497
19.12.2014,00.00,840,USD,100,Долар США,1576.937
20.12.2014,00.00,840,USD,100,Долар США,1576.937
21.12.2014,00.00,840,USD,100,Долар США,1576.937
22.12.2014,00.00,840,USD,100,Долар США,1585.4396
23.12.2014,00.00,840,USD,100,Долар США,1566.1713
24.12.2014,00.00,840,USD,100,Долар США,1577.0241
25.12.2014,00.00,840,USD,100,Долар США,1577.087
26.12.2014,00.00,840,USD,100,Долар США,1576.8865
27.12.2014,00.00,840,USD,100,Долар США,1576.8865
28.12.2014,00.00,840,USD,100,Долар США,1576.8865
29.12.2014,00.00,840,USD,100,Долар США,1576.8556
30.12.2014,00.00,840,USD,100,Долар США,1576.8556
31.12.2014,00.00,840,USD,100,Долар США,1576.8556
01.01.2015,00.00,840,USD,100,Долар США,1576.8556
02.01.2015,00.00,840,USD,100,Долар США,1576.8556
03.01.2015,00.00,840,USD,100,Долар США,1576.8556
04.01.2015,00.00,840,USD,100,Долар США,1576.8556
05.01.2015,00.00,840,USD,100,Долар США,1576.8556
06.01.2015,00.00,840,USD,100,Долар США,1577.9566
07.01.2015,00.00,840,USD,100,Долар США,1577.9566
08.01.2015,00.00,840,USD,100,Долар США,1575.5631
09.01.2015,00.00,840,USD,100,Долар США,1574.9587
10.01.2015,00.00,840,USD,100,Долар США,1574.9587
11.01.2015,00.00,840,USD,100,Долар США,1574.9587
12.01.2015,00.00,840,USD,100,Долар США,1575.7965
13.01.2015,00.00,840,USD,100,Долар США,1576.7906
14.01.2015,00.00,840,USD,100,Долар США,1577.124
15.01.2015,00.00,840,USD,100,Долар США,1577.6095
16.01.2015,00.00,840,USD,100,Долар США,1579.7967
17.01.2015,00.00,840,USD,100,Долар США,1587.643
18.01.2015,00.00,840,USD,100,Долар США,1587.643
19.01.2015,00.00,840,USD,100,Долар США,1580.7737
20.01.2015,00.00,840,USD,100,Долар США,1577.2208
21.01.2015,00.00,840,USD,100,Долар США,1578.4755
22.01.2015,00.00,840,USD,100,Долар США,1576.7642
23.01.2015,00.00,840,USD,100,Долар США,1579.205
24.01.2015,00.00,840,USD,100,Долар США,1579.205
25.01.2015,00.00,840,USD,100,Долар США,1579.205
26.01.2015,00.00,840,USD,100,Долар США,1581.0005
27.01.2015,00.00,840,USD,100,Долар США,1589.9591
28.01.2015,00.00,840,USD,100,Долар США,1586.9445
29.01.2015,00.00,840,USD,100,Долар США,1595.4336
30.01.2015,00.00,840,USD,100,Долар США,1615.7817
31.01.2015,00.00,840,USD,100,Долар США,1615.7817
01.02.2015,00.00,840,USD,100,Долар США,1615.7817
02.02.2015,00.00,840,USD,100,Долар США,1614.6996
03.02.2015,00.00,840,USD,100,Долар США,1624.1449
04.02.2015,00.00,840,USD,100,Долар США,1672.8929
05.02.2015,00.00,840,USD,100,Долар США,1799.9763
06.02.2015,00.00,840,USD,100,Долар США,2313.058
07.02.2015,00.00,840,USD,100,Долар США,2313.058
08.02.2015,00.00,840,USD,100,Долар США,2313.058
09.02.2015,00.00,840,USD,100,Долар США,2495.6198
10.02.2015,00.00,840,USD,100,Долар США,2484.0495
11.02.2015,00.00,840,USD,100,Долар США,2555.8067
12.02.2015,00.00,840,USD,100,Долар США,2509.9142
13.02.2015,00.00,840,USD,100,Долар США,2591.8523
14.02.2015,00.00,840,USD,100,Долар США,2591.8523
15.02.2015,00.00,840,USD,100,Долар США,2591.8523
16.02.2015,00.00,840,USD,100,Долар США,2604.9893
17.02.2015,00.00,840,USD,100,Долар США,2635.8713
18.02.2015,00.00,840,USD,100,Долар США,2679.9674
19.02.2015,00.00,840,USD,100,Долар США,2735.7992
20.02.2015,00.00,840,USD,100,Долар США,2785.8494
21.02.2015,00.00,840,USD,100,Долар США,2785.8494
22.02.2015,00.00,840,USD,100,Долар США,2785.8494
23.02.2015,00.00,840,USD,100,Долар США,2834.8066
24.02.2015,00.00,840,USD,100,Долар США,2829.1218
25.02.2015,00.00,840,USD,100,Долар США,2804.6032
26.02.2015,00.00,840,USD,100,Долар США,3001.0175
27.02.2015,00.00,840,USD,100,Долар США,2776.312
28.02.2015,00.00,840,USD,100,Долар США,2776.312
01.03.2015,00.00,840,USD,100,Долар США,2776.312
02.03.2015,00.00,840,USD,100,Долар США,2685.8114
03.03.2015,00.00,840,USD,100,Долар США,2482.0658
04.03.2015,00.00,840,USD,100,Долар США,2377.1263
05.03.2015,00.00,840,USD,100,Долар США,2309.0564
06.03.2015,00.00,840,USD,100,Долар США,2289.7045
07.03.2015,00.00,840,USD,100,Долар США,2289.7045
08.03.2015,00.00,840,USD,100,Долар США,2289.7045
09.03.2015,00.00,840,USD,100,Долар США,2289.7045
10.03.2015,00.00,840,USD,100,Долар США,2173.571
11.03.2015,00.00,840,USD,100,Долар США,2155.2936
12.03.2015,00.00,840,USD,100,Долар США,2155.3929
13.03.2015,00.00,840,USD,100,Долар США,2161.6059
14.03.2015,00.00,840,USD,100,Долар США,2161.6059
15.03.2015,00.00,840,USD,100,Долар США,2161.6059
16.03.2015,00.00,840,USD,100,Долар США,2177.0381
17.03.2015,00.00,840,USD,100,Долар США,2224.6866
18.03.2015,00.00,840,USD,100,Долар США,2329.6787
19.03.2015,00.00,840,USD,100,Долар США,2339.4039
20.03.2015,00.00,840,USD,100,Долар США,2319.0613
21.03.2015,00.00,840,USD,100,Долар США,2319.0613
22.03.2015,00.00,840,USD,100,Долар США,2319.0613
23.03.2015,00.00,840,USD,100,Долар США,2314.9873
24.03.2015,00.00,840,USD,100,Долар США,2328.7844
25.03.2015,00.00,840,USD,100,Долар США,2355.7021
26.03.2015,00.00,840,USD,100,Долар США,2350.0799
27.03.2015,00.00,840,USD,100,Долар США,2351.3024
28.03.2015,00.00,840,USD,100,Долар США,2351.3024
29.03.2015,00.00,840,USD,100,Долар США,2351.3024
30.03.2015,00.00,840,USD,100,Долар США,2344.2625
31.03.2015,00.00,840,USD,100,Долар США,2344.2625
01.04.2015,00.00,840,USD,100,Долар США,2345.1383
02.04.2015,00.00,840,USD,100,Долар США,2348.1944
03.04.2015,00.00,840,USD,100,Долар США,2350.9492
04.04.2015,00.00,840,USD,100,Долар США,2350.9492
05.04.2015,00.00,840,USD,100,Долар США,2350.9492
06.04.2015,00.00,840,USD,100,Долар США,2330.4799
07.04.2015,00.00,840,USD,100,Долар США,2344.7515
08.04.2015,00.00,840,USD,100,Долар США,2350.6033
09.04.2015,00.00,840,USD,100,Долар США,2351.0335
10.04.2015,00.00,840,USD,100,Долар США,2343.5369
11.04.2015,00.00,840,USD,100,Долар США,2343.5369
12.04.2015,00.00,840,USD,100,Долар США,2343.5369
13.04.2015,00.00,840,USD,100,Долар США,2343.5369
14.04.2015,00.00,840,USD,100,Долар США,2288.2033
15.04.2015,00.00,840,USD,100,Долар США,2292.6551
16.04.2015,00.00,840,USD,100,Долар США,2178.3027
17.04.2015,00.00,840,USD,100,Долар США,2144.5856
18.04.2015,00.00,840,USD,100,Долар США,2144.5856
19.04.2015,00.00,840,USD,100,Долар США,2144.5856
20.04.2015,00.00,840,USD,100,Долар США,2105.7654
21.04.2015,00.00,840,USD,100,Долар США,2225.4387
22.04.2015,00.00,840,USD,100,Долар США,2227.6179
23.04.2015,00.00,840,USD,100,Долар США,2254.2193
24.04.2015,00.00,840,USD,100,Долар США,2253.1063
25.04.2015,00.00,840,USD,100,Долар США,2253.1063
26.04.2015,00.00,840,USD,100,Долар США,2253.1063
27.04.2015,00.00,840,USD,100,Долар США,2245.163
28.04.2015,00.00,840,USD,100,Долар США,2289.8565
29.04.2015,00.00,840,USD,100,Долар США,2226.2406
30.04.2015,00.00,840,USD,100,Долар США,2104.6832
01.05.2015,00.00,840,USD,100,Долар США,2104.6832
02.05.2015,00.00,840,USD,100,Долар США,2104.6832
03.05.2015,00.00,840,USD,100,Долар США,2104.6832
04.05.2015,00.00,840,USD,100,Долар США,2104.6832
05.05.2015,00.00,840,USD,100,Долар США,2113.2395
06.05.2015,00.00,840,USD,100,Долар США,2113.3059
07.05.2015,00.00,840,USD,100,Долар США,2102.5503
08.05.2015,00.00,840,USD,100,Долар США,2072.246
09.05.2015,00.00,840,USD,100,Долар США,2072.246
10.05.2015,00.00,840,USD,100,Долар США,2072.246
11.05.2015,00.00,840,USD,100,Долар США,2072.246
12.05.2015,00.00,840,USD,100,Долар США,2058.9862
13.05.2015,00.00,840,USD,100,Долар США,2063.756
14.05.2015,00.00,840,USD,100,Долар США,2057.0787
15.05.2015,00.00,840,USD,100,Долар США,2056.9333
16.05.2015,00.00,840,USD,100,Долар США,2056.9333
17.05.2015,00.00,840,USD,100,Долар США,2056.9333
18.05.2015,00.00,840,USD,100,Долар США,2069.8242
19.05.2015,00.00,840,USD,100,Долар США,2211.8662
20.05.2015,00.00,840,USD,100,Долар США,2125.258
21.05.2015,00.00,840,USD,100,Долар США,2081.2662
22.05.2015,00.00,840,USD,100,Долар США,2067.8827
23.05.2015,00.00,840,USD,100,Долар США,2067.8827
24.05.2015,00.00,840,USD,100,Долар США,2067.8827
25.05.2015,00.00,840,USD,100,Долар США,2083.6853
26.05.2015,00.00,840,USD,100,Долар США,2113.3675
27.05.2015,00.00,840,USD,100,Долар США,2142.3472
28.05.2015,00.00,840,USD,100,Долар США,2104.1285
29.05.2015,00.00,840,USD,100,Долар США,2104.8227
30.05.2015,00.00,840,USD,100,Долар США,2104.8227
31.05.2015,00.00,840,USD,100,Долар США,2104.8227
01.06.2015,00.00,840,USD,100,Долар США,2104.8227
02.06.2015,00.00,840,USD,100,Долар США,2108.4888
03.06.2015,00.00,840,USD,100,Долар США,2107.0818
04.06.2015,00.00,840,USD,100,Долар США,2100.5961
05.06.2015,00.00,840,USD,100,Долар США,2101.3713
06.06.2015,00.00,840,USD,100,Долар США,2101.3713
07.06.2015,00.00,840,USD,100,Долар США,2101.3713
08.06.2015,00.00,840,USD,100,Долар США,2102.5806
09.06.2015,00.00,840,USD,100,Долар США,2110.2444
10.06.2015,00.00,840,USD,100,Долар США,2116.9299
11.06.2015,00.00,840,USD,100,Долар США,2115.333
12.06.2015,00.00,840,USD,100,Долар США,2102.7495
13.06.2015,00.00,840,USD,100,Долар США,2102.7495
14.06.2015,00.00,840,USD,100,Долар США,2102.7495
15.06.2015,00.00,840,USD,100,Долар США,2105.8829
16.06.2015,00.00,840,USD,100,Долар США,2144.881
17.06.2015,00.00,840,USD,100,Долар США,2214.7739
18.06.2015,00.00,840,USD,100,Долар США,2165.0235
19.06.2015,00.00,840,USD,100,Долар США,2132.9154
20.06.2015,00.00,840,USD,100,Долар США,2132.9154
21.06.2015,00.00,840,USD,100,Долар США,2132.9154
22.06.2015,00.00,840,USD,100,Долар США,2163.5428
23.06.2015,00.00,840,USD,100,Долар США,2176.87
24.06.2015,00.00,840,USD,100,Долар США,2152.572
25.06.2015,00.00,840,USD,100,Долар США,2117.802
26.06.2015,00.00,840,USD,100,Долар США,2119.6069
27.06.2015,00.00,840,USD,100,Долар США,2119.6069
28.06.2015,00.00,840,USD,100,Долар США,2119.6069
29.06.2015,00.00,840,USD,100,Долар США,2119.6069
30.06.2015,00.00,840,USD,100,Долар США,2101.5358
01.07.2015,00.00,840,USD,100,Долар США,2100.5219
